,Tweet Count,Username,Text,Created At,Retweets,Likes
4711,4712,isa,gw usul giliran anggota dpd sumbangan uang program mbg mengalokasikan anggaran makan sehari program,Thu Jan 16 03:25:47 +0000 2025,0,0
4712,4713,Sarsarahah🥢,pake mbg dimana tau mbg k program presiden jgn pake mbg emang,Thu Jan 16 03:21:30 +0000 2025,0,0
4714,4715,Blokadotcom,program makan bergizi gratis bikin lesuh pedagang kantin sekolah sdn lowokwaru kota malang jawa timur melaksanakan program mbg sekolah kantin terpantau sepi lapak berjualan infomalang,Thu Jan 16 03:18:10 +0000 2025,0,0
4715,4716,Mita,ribet banget program makan gratis nyusul coba proker sih makan gratis tuh apbd heyyy tau stunting tuh diperbaiki pake apbd mbg gaakan bantu tekanan angka stunting,Thu Jan 16 03:14:15 +0000 2025,0,0
4716,4717,Eric,bermutu usulan ketua ketua dpd bilang bangsa negara sukses nya program mbg indonesia emas dpd ri ikhlas tunjangan gaji menjabat program sekian terima kasih,Thu Jan 16 03:14:11 +0000 2025,0,2
4717,4718,POV Rakyat 🇮🇩👀,copot amp hukum pelaku intimidasi audit total program mbg dana pelaksanaan perlindungan penuh jurnalis bebas mengungkap fakta takut,Thu Jan 16 03:14:04 +0000 2025,0,0
4718,4719,BeritaSatu,denny siregar ketua dpd usul rakyat bantu anggaran program mbg gaji anggota dpd disumbangin bnetwork,Thu Jan 16 03:10:45 +0000 2025,0,1
4719,4720,POV Rakyat 🇮🇩👀,program mbg dirancang makanan bergizi gratis masyarakat ditemukan silawati meliput dapur becek petugas apd kondisi standar kesehatan,Thu Jan 16 03:09:54 +0000 2025,0,0
4720,4721,POV Rakyat 🇮🇩👀,pemerintah takut transparansi intimidasi jurnalis bukti rezim gagal insiden pemaksaan menghapus rekaman dapur program makan bergizi gratis mbg wajah asli pemerintah takut transparansi kritik sembunyikan simak thread,Thu Jan 16 03:09:06 +0000 2025,0,0
4721,4722,An_Emo Boy,kritik terkait program mbg netizen contohnya ditulis twikatron,Thu Jan 16 03:08:57 +0000 2025,0,0
4722,4723,Fahmi Akbar,kesuksesan program makan bergizi gratis ditentukan dukungan penuh pemerintah masyarakat mbg makanbergizigratis indonesiamaju astacita prabowoberdedikasi,Thu Jan 16 03:07:58 +0000 2025,0,0
4723,4724,Fahmi Akbar,rencananya tanggal januari program mbg siswa tk sma mitra melayani siswa sekolah terdekat dapur harrison mbg makanbergizigratis indonesiamaju astacita prabowoberdedikasi,Thu Jan 16 03:07:46 +0000 2025,0,0
4724,4725,Anna Molly,mari sukseskan program mbg kebaikan,Thu Jan 16 03:06:04 +0000 2025,0,0
4725,4726,Fahmi Akbar,program makan bergizi gratis perhatian pelaksanaannya berjalan nyaman kualitas gizinya mbg makanbergizigratis indonesiamaju astacita prabowoberdedikasi,Thu Jan 16 03:02:37 +0000 2025,0,57
4726,4727,SUARAISLAM.ID,tolak usulan dana zakat program mbg ksp memalukan via,Thu Jan 16 03:01:37 +0000 2025,0,0
4727,4728,Akuratco,gp ansor dukung program ketahanan pangan mbg presiden prabowo,Thu Jan 16 03:00:02 +0000 2025,0,0
4728,4729,detikHealth,anggota komisi ix dpr ri edy wuryanto mengusulkan pembuatan undang undang uu badan gizi nasional uu pedoman hukum program makan bergizi gratis mbg,Thu Jan 16 03:00:01 +0000 2025,3,2
4729,4730,wong_prigi,program memiskinkan koruptor bagus duitnya dipakai lapangan kerja,Thu Jan 16 02:56:04 +0000 2025,0,0
4730,4731,BimsCalya,program mbg keren keren keren huhaa,Thu Jan 16 02:44:38 +0000 2025,0,0
4731,4732,Dosen Kesayanganmu,penerima zakat sesuai dg aturan tdk spt program mbg,Thu Jan 16 02:42:45 +0000 2025,0,0
4732,4733,Akbar Kiahaly 🍉 💙🖤,usul gaji tunjangan pejabat eksekutif legislatif tingkat pusat daerah dipotong membiayai program mbg,Thu Jan 16 02:42:34 +0000 2025,0,0
4733,4734,IDN Times,menteri koordinator bidang pangan zulkifli hasan berharap program unggulan makan bergizi gratis meningkatkan kecerdasan intelektual iq siswa tingkat iq diharapkan meningkat menyantap mbg idntimesnews sat,Thu Jan 16 02:42:30 +0000 2025,0,1
4734,4735,Waktulibur,rebutan jgn tujuan dasar mbg terlaksana dimanfaatkan menghambat program mbg,Thu Jan 16 02:40:07 +0000 2025,0,0
4735,4736,antaranews.com,wakil ketua dpp pan saleh partaonan daulay menilai usulan pengalokasian dana zakat program makan bergizi gratis mbg kajian pendapat ulama membahas hukumnya sisi agama,Thu Jan 16 02:39:00 +0000 2025,0,1
4736,4737,Eric,ketua dpd ko usul ketua bilang bangsa negara sukses nya program mbg indonesia emas dpd ri ikhlas tunjangan gaji menjabat program sekian terima kasih,Thu Jan 16 02:36:16 +0000 2025,0,0
4737,4738,OposisiCerdas.com,mui setuju program mbg pakai dana zakat fakir miskin,Thu Jan 16 02:32:12 +0000 2025,45,77
4738,4739,LIPUTAN6,mengkritik menu makanan dihidangkan program makan bergizi gratis mbg enak menteri koordinator bidang pangan zulkifli hasan kritik menko pangan menyebut menu makanan tersedia program makan bergizi gratis,Thu Jan 16 02:30:30 +0000 2025,1,4
4739,4740,Cerita Raya,budi arie program mbg berkah pengrajin amp tempe budi arie setiadi budiariesetiadi u lewatberanda makangratis viral fyp fypシ,Thu Jan 16 02:28:10 +0000 2025,0,0
4740,4741,ꜱᴇʀᴀ #IndonesiaGelap,gue benci program mbg implementasinya begajulan kayak gitu,Thu Jan 16 02:27:32 +0000 2025,0,0
4741,4742,janet jesura,ayo dukung program mbg,Thu Jan 16 02:26:45 +0000 2025,0,0
4742,4743,MUSAFIR GURUN,setuju dpd tugas fungsinya bela rakyat belanya dimana potong gaji anggota dpr dpd program mbg maulah pastinya dipotong gaji,Thu Jan 16 02:26:38 +0000 2025,0,0
4743,4744,OposisiCerdas.com,pimpinan dpr penggunaan dana zakat biayain program mbg hati hati,Thu Jan 16 02:24:38 +0000 2025,17,17
4744,4745,orang,udah bener mbg diberhentiin program mbg merata layak mbg beredar mbg berjalan tpi motong,Thu Jan 16 02:18:24 +0000 2025,1,0
4745,4746,`N ⚘.,gue program mbg dikaji ulang biar keliatan kayak program maem tingkat bem alias kagak mateng programnya,Thu Jan 16 02:16:36 +0000 2025,0,0
4746,4747,Zoul_Lw,pda program ngaco pdahal klo ekonomi rakyat bagus makan drmh mantap bgmn anak orgtua jg dpt mbg sia sia kah anggaran bln anak org kaya bln,Thu Jan 16 02:14:52 +0000 2025,0,0
4747,4748,𝓣𝓲𝓮 ☕🐾,bkn gaji anggota dewan nkri sumbangin bt mensukseskan program mbg wakll rakyat wakilinlah anggarannya jgn maksa dibebankan rakyat jg giliran byr buzzer ngerusak kerukunan amp akal sehat royal kucurin dana setan duit,Thu Jan 16 02:13:40 +0000 2025,0,1
4748,4749,Hong wilaheng,program mbg mbangun mimpi bangun mimpi,Thu Jan 16 02:13:33 +0000 2025,0,0
4749,4750,Herald Indonesia,ribu siswa kabupaten rembang jawa menerima program makan bergizi gratis mbg pelaksanaannya menunggu petunjuk pemerintah pusat,Thu Jan 16 02:10:18 +0000 2025,0,0
4750,4751,cinggaro®,mulia ketua dpd contoh dululah menzakatkan gaji beserta tunjangan fasiltasnya program mbg,Thu Jan 16 02:09:35 +0000 2025,1,0
4751,4752,Damarwulan,program mbg makassar masuki tahap,Thu Jan 16 02:08:21 +0000 2025,0,0
4752,4753,inilahcom,badan gizi nasional bgn memerintahkan satuan pelayanan pemenuhan gizi sppg program makan bergizi gratis mbg mengeluarkan pernyataan apapun media menyusul muncul pelaksanaan mbg salah satunya dapur dapur sppg,Thu Jan 16 02:04:34 +0000 2025,0,0
4753,4754,slipi minta kopi,udah bayar pajak ditarik iuran program asbun presiden bawa dermawan gotong royong eh lihat warga lu makan susah jirrr tau anggaran negara gaakan nutup biaya mbg tuh mending gausah,Thu Jan 16 02:04:25 +0000 2025,0,0
4754,4755,Lampung Post,pemprov lampung siapkan dana btt rp m program mbg,Thu Jan 16 02:00:48 +0000 2025,0,0
4755,4756,Lampung Post,program mbg sasar daerah provinsi lampung,Thu Jan 16 02:00:37 +0000 2025,0,0
4756,4757,tf ananda,program mbg dipaksakan berjalan stop,Thu Jan 16 02:00:37 +0000 2025,0,0
4757,4758,Koramil 01 Laweyan,babinsa kepatihan wetan sertu budiono bantu pendistribusian makan bergizi gratis mbg program presiden ri h prabowo anak murid sekolah sdn kepatihan wetan jebres ska rabu januari pkl wib babinsasurakarta pendimsurakarta,Thu Jan 16 01:59:45 +0000 2025,0,0
4758,4759,Dwinadito,skrg usul dana infak bsk dana haji trs dana lg bwt nyumbang program mbg,Thu Jan 16 01:58:05 +0000 2025,0,0
4759,4760,Pusat Penerangan TNI,tni al sekolah staf komando angkatan laut seskoal mengaplikasikan program makan bergizi gratis mbg menggelar dapur mbg seskoal kegiatan ditinjau langsung kepala staf angkatan laut kasal laksamana tni muhammad ali selasa,Thu Jan 16 01:57:52 +0000 2025,3,13
4760,4761,sokoguru,wakil ketua bakn dpr ri herman khaeron apresiasi program makan bergizi gratis mbg tingkatkan gizi dorong ekonomi lokal indonesia emas selengkapnya link profil ist pemkot bandung makanbergizigratis umkmindonesia indonesiaemas,Thu Jan 16 01:57:30 +0000 2025,0,0
4761,4762,DataIndonesia.ID,ksp tanggapi isu wacana zakat program mbg kepala staf kepresidenan am putranto dana zakat program makan bergizi gratis mbg,Thu Jan 16 01:56:42 +0000 2025,0,0
4762,4763,Antara Kalbar,disdikbud sekolah alokasikan biaya pendukung program mbg,Thu Jan 16 01:56:27 +0000 2025,0,0
4763,4764,tukang jualan,setuju peruntukan zakat kaum duafa miskin yatim program mbg org miskin asli pemerintah beneran minim ilmu gimana,Thu Jan 16 01:54:35 +0000 2025,0,0
4764,4765,Dek Sun Sobat Plossa Biru,orang ngamok mbg hero program jalan kemenangan salah marah dibohongin ujung ujungnya mesti nyumbang wajar terbaik makan anak anak ponakan,Thu Jan 16 01:53:47 +0000 2025,0,0
4765,4766,rio,bener kakak nya tdk adaain mbg hapus programnya simple tdk bebani rakyat iuran program uangnya korupsi,Thu Jan 16 01:52:26 +0000 2025,0,0
4766,4767,semut hitam,yuk pejabat kerja gaji uang didonasikan program mbg,Thu Jan 16 01:51:53 +0000 2025,0,0
4767,4768,Bewe,penghasilan dpd dprri menteri disumbangkan program mbg hitung sedekah,Thu Jan 16 01:48:53 +0000 2025,0,0
4768,4769,Binsar Panjaitan,program menang pilpres apbn terbuang bansos mulyono buzzer timses pusing kepala cari dana mbg,Thu Jan 16 01:48:29 +0000 2025,0,0
4769,4770,Akuratco,ketua badan amil zakat nasional baznas noor achmad penggunaan dana zakat mendukung program makan bergizi gratis mbg penerima manfaatnya fakir miskin pernyataan noor acara public expose bertajuk,Thu Jan 16 01:47:11 +0000 2025,3,1
4770,4771,JurnalPatroliNews,kemenekraf gandeng chef profesional tingkatkan kualitas juru masak program mbg mbg makangratis kabinet pemerintah,Thu Jan 16 01:45:08 +0000 2025,0,0
4771,4772,Renesant,ngadain program dipaksakan bebani iruan malu bilang mbg anggarannya anak sy dibekali makan siang rumah alhamdulillah makanan bergizi drpada mbg,Thu Jan 16 01:36:53 +0000 2025,0,2
4772,4773,Rangkang Pie,istana tolak usul biaya program mbg zakat memalukan,Thu Jan 16 01:35:47 +0000 2025,0,0
4773,4774,Semesta,gentleman sih bilang program mbg berjalan bln jelasin sebab²nya rakyat jg ngertiin,Thu Jan 16 01:35:17 +0000 2025,0,2
4774,4775,Harian Jogja,pemkab temanggung alokasikan rp miliar pendampingan program mbg,Thu Jan 16 01:35:16 +0000 2025,0,0
4775,4776,MRachmat,utang apbd undang investor bantu program makan bergizi gratis mbg,Thu Jan 16 01:34:23 +0000 2025,0,0
4776,4777,GELORA NEWS,pimpinan dpr penggunaan dana zakat biayain program mbg hati hati,Thu Jan 16 01:33:16 +0000 2025,4,8
4777,4778,solehawt,gue mbg pemerintah gandeng petani peternak nelayan program kantin sekolah sekitaran sekolah jd petani jual tengkulak dg harga rendah kantin takut omzet turun pemasukan dll,Thu Jan 16 01:32:44 +0000 2025,1,37
4778,4779,Kanwil Kemenkum Sumut,kanwil kemenkumham sumut lakukan koordinasi terkait pelaksanaan program pemberian mbg makan bergizi gratis kemenkumhamsumut kumhampasti zonaintegritas ombudsman kemenpanrb rbkunwas,Thu Jan 16 01:32:21 +0000 2025,0,0
4779,4780,Kika,kedermawanan tunjangan pejabat noh alihkan program mbg kasih contoh tolong negara kasih disebutin bangga ngawur,Thu Jan 16 01:32:11 +0000 2025,0,0
4780,4781,GELORA NEWS,mui setuju program mbg pakai dana zakat fakir miskin,Thu Jan 16 01:31:49 +0000 2025,1,15
4781,4782,Radio Elshinta,menyikapi wacana penggunaan dana zakat mendukung program mbg talk ketua majelis ulama indonesia mui bidang dakwah ukhuwah k h muhammad cholil nafis lc m a ph d dengarkan elshinta e,Thu Jan 16 01:25:33 +0000 2025,0,0
4782,4783,Gorontalo News,program mbg bangkitkan semangat belajar siswa sd,Thu Jan 16 01:23:57 +0000 2025,0,0
4784,4785,Gorontalo News,orang tua sambut positif program makan bergizi mbg,Thu Jan 16 01:22:00 +0000 2025,0,0
4785,4786,ami ;,emang rezim demen banget program potensi korup bansos mbg,Thu Jan 16 01:21:24 +0000 2025,0,0
4786,4787,Teungku Nurdin,heeeè x mbg bosan menunya enak menunya menu dirumahnya mbg enak relatif enak dirasakan pembuat program mbg pilpres,Thu Jan 16 01:18:32 +0000 2025,1,0
4787,4788,tf ananda,apbn terbatas program mbg stop dipaksakan berkecil hati program gagal,Thu Jan 16 01:18:28 +0000 2025,0,0
4788,4789,Miss Tweet |,menu makan bergizi gratis anak zamam now enak dek uji coba program mbg fyi zaman emak bapakmu dapatnya uji coba kurikulum mulu,Thu Jan 16 01:17:54 +0000 2025,31,226
4789,4790,Raden Rangga,keren banget neh presiden amazing program makan bergizi gratis mbg,Thu Jan 16 01:16:41 +0000 2025,0,0
4790,4791,Ayun 🇵🇸,hollywood bollywood disney netflix falcon picture apapun disewa syuting biar program mbg pake malakin duit rakyat ngincer duit zakat,Thu Jan 16 01:15:49 +0000 2025,0,85
4791,4792,JurnalPatroliNews,kolaborasi strategis kemenkop fasilitasi gakoptindo bgn program mbg ukmindonesia ukm ukmnaikkelas koperasi,Thu Jan 16 01:13:16 +0000 2025,0,0
4792,4793,Teungku Nurdin,ngebacot program mbg harta umat membiayai program mbg terkait zis ketentuannya kononnya wskil rakyat usulkan kpada dpr spya gaji legislator pejabat asn bulannya mbc,Thu Jan 16 01:08:02 +0000 2025,0,0
4793,4794,Zaman Edan.,jd tertawaan bangsa emang btl klo republik wakanda korupsi sdh berurat berakar sesampe program sekelas mbg negara dianggap sj hrs dikawal dg melibatkan bnyk aparat pemerintah s d ormas bkn main,Thu Jan 16 01:05:54 +0000 2025,3,8
4794,4795,Raden Rangga,bravo program mbg keren banget presiden,Thu Jan 16 01:05:36 +0000 2025,0,0
4795,4796,Joglosemar News,program mbg kulonprogo keluhan sayur pahit wadah amis nasi,Thu Jan 16 01:00:49 +0000 2025,0,0
4796,4797,🇮🇩 Yanti 🇮🇩,pedagang kantin disekolah mengeluhkan pelaksanaan program makan siang gratis mbg omset nya menurun program udah merugikan pedagang merepotkan masyarakat cekik pajak wacana ngambil uang sedekah zakat aduuh,Thu Jan 16 00:57:50 +0000 2025,13,36
4797,4798,Rzldy🇮🇩🇵🇸🔻,cocok program mbg,Thu Jan 16 00:55:57 +0000 2025,0,1
4798,4799,Nizar  Kuntara,anggota komisi v dprd lampung soroti transparansi program mbg harian momentum,Thu Jan 16 00:51:25 +0000 2025,1,0
4799,4800,Kemala,full senyum pelajar papua pegunungan nikmati program mbg realisasi program makan bergizi gratis tanah papua pegunungan suasana program makan bergizi gratis pelajar papua windah arsenal gaza big news pepaya ceasifire allahu akbar durian,Thu Jan 16 00:47:31 +0000 2025,6,8
4800,4801,MUSAFIR GURUN,stop mendingan program mbg dananya cekak,Thu Jan 16 00:40:10 +0000 2025,0,0
4801,4802,Raurrrr,mending batalin udah program gara mbg enak ikutan berkorban keliatan persiapannya mateng dikasih gratis,Thu Jan 16 00:38:22 +0000 2025,0,0
4802,4803,EPRICILA VIRAMLI,mas wapres sibuk bu wapres sibuk tugas ketua dekranas dilaksanakan mendukung program mbg presiden prabowo subianto semoga sukses bu wapres,Thu Jan 16 00:36:46 +0000 2025,24,144
4803,4804,MUSAFIR GURUN,mendingan program mbg distop klo dananya cekak,Thu Jan 16 00:35:10 +0000 2025,0,0
4804,4805,Sebut Saja Mawar 🇲🇨🇲🇨,mantap pelajar papua pegunungan full senyum menikmati program mbg menu disajikan berhasil menuai pujian warga papua lezat bergizi windah arsenal gaza big news pepaya ceasifire allahu akbar durian,Thu Jan 16 00:31:26 +0000 2025,4,5
4805,4806,CNN Indonesia,kemenag buka suara usul dana zakat program mbg,Thu Jan 16 00:28:55 +0000 2025,1,4
4806,4807,MUSAFIR GURUN,klo emang duitnya cekak stop program mbg,Thu Jan 16 00:28:04 +0000 2025,0,0
4807,4808,#PersibJuara2025,nama sultan ngemis uang zakat program mbg,Thu Jan 16 00:27:44 +0000 2025,0,0
4808,4809,Bloomberg Technoz,istana usul program mbg pakai dana zakat memalukan,Thu Jan 16 00:26:27 +0000 2025,1,0
4809,4810,Popo,full senyum sayank program mbg hadir papua mensyukuri program semoga program berjalan lancar dimasa generasi papua generasi unggul windah arsenal gaza big news pepaya ceasifire allahu akbar durian,Thu Jan 16 00:22:03 +0000 2025,6,6
4810,4811,Caroline Ch,full senyum pelajar papua pegunungan nikmati program mbg realisasi program makan bergizi gratis tanah papua pegunungan suasana program makan bergizi gratis pelajar papua windah arsenal gaza big news pepaya ceasifire allahu akbar durian,Thu Jan 16 00:19:45 +0000 2025,7,8
4811,4812,Roby Nugraha Satyawan,anak bodoh bahaya ilmu cahaya bodoh tdk mw menerima kebenaran contoh mbg dipaksa menerima kenyataan istilah jk gratis bayar jd apapun program pemerintah gratis bayar makan perumahan pendidikan kesehatan gratis,Thu Jan 16 00:17:40 +0000 2025,0,0
4812,4813,Budi San,program mbg membawa kesan rakyat miskin banget dikasih makan gratis,Thu Jan 16 00:14:46 +0000 2025,0,0
4813,4814,jhoni_beep NFT🇮🇩,program makan bergizi gratis mbg menciptakan sdm unggul presiden memprioritaskan pembangunan sumber daya manusia sdm unggul pemerintahannya memperbaiki kualitas masyarakat windah arsenal gaza bug news pepaya ceasifire allahu akbar durian,Thu Jan 16 00:13:19 +0000 2025,8,10
4814,4815,Pikiran Rakyat,luhut binsar pandjaitan buka suara program makan bergizi gratis mbg dikritik ketua dewan ekonomi nasional pembicara acara digelar media massa nasional januari kritik disampaikannya,Thu Jan 16 00:09:26 +0000 2025,0,0
4815,4816,ᵐʸ ⁿᵃᵐᵉ ⁱˢ ᴍᴛ,pemprov papua pegunungan menyalurkan makan bergizi gratis mbg pelajar kabupaten disana pemprov sdh berkoordinasi badan gizi nasional penerapan program mbg windah arsenal gaza big news pepaya ceasifire allahu akbar durian,Thu Jan 16 00:04:44 +0000 2025,4,5
4816,4817,jhoni_beep NFT🇮🇩,full senyum pelajar papua pengunungan nikmati program mbg pemerintah papua pegunungan menyalurkan program mbg smk dekai senin terima kasih windah arsenal gaza bug news pepaya ceasifire allahu akbar durian ganyangopmperusakpapua,Thu Jan 16 00:03:09 +0000 2025,8,11
4817,4818,Indonesia Suram,catering makan gratis anak sekolah kn catering hajatan ato acara apa² takut hoaxs gw jg setuju program bocah tua bukti video catering mbg,Thu Jan 16 00:01:35 +0000 2025,0,2
4818,4819,Yesaya Dimara #papuaindonesia,program makan bergizi gratis papua makanbergizigratis mbg papuabarat papuabaratdaya,Thu Jan 16 00:01:02 +0000 2025,0,0
4819,4820,justice freedom peace,program mbg dibatalkan tersedia anggaran memadai,Wed Jan 15 23:59:10 +0000 2025,0,0
4820,4821,Gilang Mahesa,ngapain kawal merepotkan sediakan konsumsi ribu orang harinya aneh mending banser sisihkan hasil usahanya donasikan membantu program mbg,Wed Jan 15 23:46:28 +0000 2025,15,14
4821,4822,Rondang Sibarani,makinn galau program mbg dimana uangnya minum bangat kampanye janji langit terlambat dievaluasi program dana mbg dimanfaatkan membangun ekonomi rakyat petani nelayan umkm kesejahteraan rakyat berdampak gizi anak,Wed Jan 15 23:45:29 +0000 2025,1,1
4822,4823,pramukhtiko sk,mosok infak sodakoh negara bener dana zakat mental diwacanakan dana infak sodakoh mbg mbg program pemerintah,Wed Jan 15 23:42:17 +0000 2025,0,1
4823,4824,Kang Ence,silakan warga nu contoh duluan kumpulin infak sodakoh program mbg,Wed Jan 15 23:36:29 +0000 2025,0,0
4824,4825,Gustèn,kampanye uangnya program mbg naikan gaji guru janjikan internet gratis ngemis bodo emang milih,Wed Jan 15 23:28:52 +0000 2025,0,0
4825,4826,Buya Eson,usul ketua dewan perwakilan daerah dpd ri sultan bachtiar najamudin anggota menyumbangkan gaji tunjangannya program makan bergizi gratis mbg retweet setuju,Wed Jan 15 23:12:48 +0000 2025,3863,4224
4826,4827,A-cHanCk abdullah,knpa sarankan pa potong gaji tunjangan pejabat bantu program mbg bru gagal disarankan hak rakyat pejabat² takut rugi rakyat tpi pemilu smua lakukan rakyat tai,Wed Jan 15 23:03:22 +0000 2025,0,1
4827,4828,cak cip,tdk setuju program mbg pemerintah setuju makan gratis kaum dhuafa fakir miskin diluar sekolah,Wed Jan 15 23:02:47 +0000 2025,0,0
4828,4829,Pandangan Jogja,ahli gizi fakultas kedokteran kesehatan masyarakat keperawatan fkkmk ugm toto sudargo menyebut susu menu program makan bergizi gratis mbg selengkapnya ugm susu makanbergizigratis mbg,Wed Jan 15 23:00:54 +0000 2025,0,0
4829,4830,KOCHIM,sultan bachtiar najamudi sumbangkan tuh pendapatanmu program makan bergizi gratis mbg ajak anggota dpd mu orang juta membantu tuh mbg nya lu peres rakyat rakyat sdh menderita bayar pajak,Wed Jan 15 22:56:40 +0000 2025,1,0
4830,4831,Bentir🇮🇩🇮🇩🇮🇩,paham bhw jd pejabat maling pengalaman kah program mbg bagus jaman jokowi hadeuh aturan mengkritisi kebijakan mikir,Wed Jan 15 22:55:59 +0000 2025,0,0
4831,4832,Duduk,negara program rakyat bayarin indonesia model dunia habis pikir pejabat negara ayo rakyat palak mbg pajak mikir,Wed Jan 15 22:50:57 +0000 2025,0,0
4832,4833,wanitaindonesia,malu in bikin program dananya hutang bikin susah mo bayar lunasnya kasian generasi penerus mbg sampe negeri sjbuuk ngurusin mbg parah,Wed Jan 15 22:39:57 +0000 2025,0,1
4833,4834,azrin,gaji dpd nya program mbg setuju,Wed Jan 15 22:22:50 +0000 2025,0,0
4834,4835,人,kayaknya emang instansinya dapet amanah menyalurkan program mbg ngga menjalankan,Wed Jan 15 21:48:49 +0000 2025,0,0
4835,4836,kaye ⭑.ᐟ,menuhin gengsi ego janji mbg udahlah jg udh keliatan program kompeten matang skip gausa dilanjutin gapapa,Wed Jan 15 20:37:51 +0000 2025,0,0
4836,4837,Ki Brudul Awut awutan,program mbg bertahan periode jabatan prabowo anggarannya usulan anggota dewan cerdas dana zakat dipakai membiayai mbg,Wed Jan 15 20:30:15 +0000 2025,0,0
4837,4838,NoMoreMrNiceGuy,mikir yah program mbg,Wed Jan 15 20:29:39 +0000 2025,0,0
4838,4839,wanitaindonesia,klo mbg diterusin negara bangkrut menkeu sri mulyani hrs berani hentikan program hrs realistis sasaran blum tercapai klo mo diterusin khusus daerah terpencil papua,Wed Jan 15 20:18:44 +0000 2025,0,0
4839,4840,Adinda Diandra,program mbg profesional pengawasan bpom,Wed Jan 15 20:17:24 +0000 2025,0,0
4840,4841,Dättheisén,diskusi sm tmen mbg gw ngasih opini mbg baiknya disempurnakan mekanismenya program dijalankan tetiba tmen gw lsg accusing gw pengen anak indon jd bergizi amp etc sgitukah otak pendukung,Wed Jan 15 19:42:40 +0000 2025,0,0
4841,4842,Si Emang,mestinya anggota anggota dpr dpd kabinet menghibahkan tunjangan terima gaji pokok program mbg ngorek saku,Wed Jan 15 19:29:56 +0000 2025,0,0
4842,4843,Aryo.Dwipangga.Damas,pakai gaji kau program mbg rakyat nanggung kau sekelas ketua dpd bicara kau layak kau cakap,Wed Jan 15 18:57:11 +0000 2025,0,0
4843,4844,Radio Elshinta,program mbg bergulir legislator pks evaluasi perbaikan,Wed Jan 15 18:30:00 +0000 2025,0,0
4844,4845,Antara Bengkulu,ketua pengurus pusat pp muhammadiyah haedar nashir menyebut usulan penggunaan zakat program makan bergizi gratis mbg didiskusikan,Wed Jan 15 18:09:34 +0000 2025,0,0
4845,4846,Ir. Ijazah Palsu,bos infak sedekah fakir miskin bkn ngebiayain program mbg itung dana program,Wed Jan 15 18:05:41 +0000 2025,0,0
4846,4847,wong +62,mohon penjelasanya lsm brnr mitra gerindra program mbg,Wed Jan 15 18:03:34 +0000 2025,0,0
4847,4848,Antara Bengkulu,anggota komisi ix dpr ri netty prasetiyani pemerintah pelaksanaan evaluasi perbaikan pelaksanaan program makan bergizi gratis mbg berjalan sepekan,Wed Jan 15 18:03:24 +0000 2025,0,0
4848,4849,salam4jari,emang udah gila pelaksanaan program mbg colek,Wed Jan 15 17:50:32 +0000 2025,2,2
4849,4850,Pieter Iskandar,potong gaji pejabat negara program mbg,Wed Jan 15 17:46:43 +0000 2025,0,0
4850,4851,Haqqi Hasan,program mbg nggak,Wed Jan 15 17:40:48 +0000 2025,0,0
4851,4852,Kukuah,kemaren ngerugiin negara t aje pidana dibanding mah kerugiannya wn china ketangkep susah modalin program mbg xixixixi,Wed Jan 15 17:32:19 +0000 2025,0,0
4852,4853,ؘ,dawg program namanya apan full misuh malem kek udah nothing to lose bahas cacat logika pagar laut pemecah ombak sampe roasting sidak mbg tragis kasih script writernya gaji bonus gamau tau,Wed Jan 15 17:17:15 +0000 2025,0,0
4853,4854,Harian Jogja,usulan gubernur jawa timur apbd bantu program mbg disambut bapanas,Wed Jan 15 17:16:26 +0000 2025,0,0
4854,4855,Klikwarta.com,kemenkop fasilitasi gakoptindo jalin kerja bgn masuk program mbg,Wed Jan 15 17:02:31 +0000 2025,0,0
4855,4856,e_too,gubenur usulannya aneh bikin program mbg pemerintah pusat koq uangnya daerah disumbang pusat dasar politik abs senang,Wed Jan 15 16:58:22 +0000 2025,0,0
4856,4857,☯︎,gini ibuk e arek arek jatim ikutan program mbg pake dana apbd yo sido pembangunan jatim,Wed Jan 15 16:58:09 +0000 2025,0,5
4857,4858,𝐦𝐮𝐭❤️‍🔥,daerah w blm deh program mbg,Wed Jan 15 16:53:53 +0000 2025,0,0
4858,4859,Naoliticum,mbg byk nyenggolnya nyenggol uang pribadi prabowo nyenggol zakat bantuan masy nyenggol apbd habis disenggol plis deh klu bikin program disaat apbn sdg sekarat cari efektif amp sasaran maksa spt,Wed Jan 15 16:52:59 +0000 2025,11,17
4859,4860,BEBACOTAJA,sih gengsi banget program mbg tiru program jakarta ksh bentuk tunai pkk disekolah biar olah gamungkin sayur basi makanan gaenak gini,Wed Jan 15 16:30:28 +0000 2025,0,0
4860,4861,vvoko,ribet dibatalin program mbg angap program omon kampanye,Wed Jan 15 16:21:25 +0000 2025,0,0
4861,4862,eko nugroho,ribet mbg udah dijalankan program negara nih menyemangati rakyat,Wed Jan 15 16:18:33 +0000 2025,0,3
4862,4863,14Alex,dah kena prank seindonesia program nya bagus cm sasaran d prioritas dpt mbg anak d daerah terpencil gizinya klo d kota udah sasaran amp pastinya buang anggaran negara,Wed Jan 15 16:00:19 +0000 2025,0,0
4863,4864,Media Indonesia,ketua badan amil zakat nasional baznas noor achmad menanggapi usulan penggunaan dana zakat membiayai program makan bergizi gratis mbg,Wed Jan 15 16:00:01 +0000 2025,0,1
